city,latitude,longitude
As Surah as Saghirah,33.03267,36.57387
As Surrah,31.47097,34.99897
As Susah,34.53366,40.95819
As Suwayda,13.78694,45.2304
As Suwayda',32.70896,36.56951
As Suwayq,23.84944,57.43861
As Suwayrah,32.92556,44.77583
Asa,58.01667,14.6
Asaba,6.19824,6.73187
Asadabad,34.87311,71.14697
Asadabad,34.78241,48.11853
Asadiyeh,32.9428,59.71998
Asagi Begdes,36.81472,38.91917
Asagi Irmaklar,41.18373,42.17794
Asagi Karafakili,36.77902,36.55588
Asagicigil,38.0515,31.86379
Asagiokcular,36.17802,36.14033
Asagipinarbasi,38.03833,32.60083
Asahbadung,-8.3278,114.9055
Asahi,35.71667,140.65
Asahi,35.97259,136.12455
Asahikawa,43.77063,142.36489
Asaita,11.56838,41.43869
Asaka,35.80472,139.60194
Asaka,40.64153,72.23868
Asamankese,5.86006,-0.6635
Asamboka,-10.7731,123.0326
Asan,36.78361,127.00417
Asan Kumbang,5.30424,96.02744
Asan-Maina Village,13.47215,144.71654
Asandh,29.52119,76.60552
Asanovo,54.89418,55.49083
Asansol,23.68333,86.98333
Asarcik,41.03556,36.23556
Asarganj,25.15046,86.68639
Asasa,7.1,39.2
Asau,46.43333,26.4
Asau,-13.51963,-172.63784
Asau Village,-7.49026,178.68016
Asbach,50.66667,7.41667
Asbach,49.81667,7.28333
Asbach-Baumenheim,48.68333,10.81667
Asbe Teferi,9.08569,40.86708
Asbest,57.00993,61.45776
Asbestos,45.76678,-71.9324
Asbestovskiy,57.75574,61.39672
Asbro,59,15.05
Asbury,42.51445,-90.75152
Asbury Lake,30.04913,-81.82149
Asbury Park,40.22039,-74.01208
Ascain,43.34521,-1.62073
Ascea,40.14082,15.18583
Ascencion,31.1,-107.98333
Ascension,-15.7,-63.08333
Ascha,49,12.63333
Aschaffenburg,49.97704,9.15214
Aschau am Inn,48.19845,12.35003
Aschau im Chiemgau,47.77689,12.32297
Aschbach,49.6,7.58333
Ascheberg,54.15027,10.34552
Ascheberg,51.78333,7.61667
Ascheffel,54.43333,9.7
Aschenhausen,50.6,10.2
Ascheres-le-Marche,48.11008,2.00725
Aschersleben,51.75742,11.46084
Aschheim,48.17112,11.71675
Aschileu Dorna,46.98333,23.48333
Asciano,43.23232,11.56655
Asciano,43.75159,10.46506
Asco,41.18333,0.56667
Ascoli Piceno,42.85351,13.57395
Ascoli Satriano,41.20365,15.56646
Ascona,46.15451,8.77327
Ascope,-7.71444,-79.10778
Ascot,-27.43154,153.058
Ascot,51.41082,-0.6748
Ascot Vale,-37.78333,144.91667
Ascrea,42.19763,12.99457
Asdas,15.76601,45.08151
Aseda,57.1701,15.3443
Asekeyevo,53.57425,52.79724
Asele,64.16667,17.33333
Asem,-7.1567,108.1432
Asemanis,-6.9987,112.5755
Asembagus,-7.7507,114.2101
Asempapak,-6.995,112.5642
Asempapan,-6.6677,111.1028
Asen,42.65,25.2
Asendorf,53.28333,9.98333
Asendorf,52.76667,9
Asenovgrad,42.01667,24.86667
Asentamiento Humano Nicolas de Pierola,-11.93573,-76.70611
Aseri,59.45056,26.8675
Aserri,9.85876,-84.0923
Aserrio de Gariche,8.48257,-82.79086
Asfordby,52.75,-0.95
Asgardstrand,59.34889,10.4675
Asgat,49.51082,96.79944
Ash,52.95,-2.65
Ash,51.27883,1.27974
Ash Flat,36.22396,-91.60848
Ash Grove,37.31533,-93.5852
Ash Shaddadah,36.05756,40.73478
Ash Shafa,21.0721,40.31185
Ash Shaghadirah,15.62,43.52056
Ash Shahaniyah,25.36861,51.22639
Ash Shahil,15.86656,43.40495
Ash Shajarah,32.64456,35.94097
Ash Shajarah,32.77411,35.88202
Ash Shamiyah,31.96257,44.60075
Ash Shamiyah,29.34722,47.96167
Ash Sharqat,35.51722,43.22806
Ash Sharyah,14.35659,45.02244
Ash Shatrah,31.40906,46.1727
Ash Shatt,12.89357,44.03571
Ash Shawati,16.78314,43.81265
Ash Shaykh `Uthman,12.87678,44.99309
Ash Shaykh Badr,34.99081,36.07909
Ash Shaykh Miskin,32.82944,36.15933
Ash Shaykh Sa`d,31.73721,35.25742
Ash Shaykh Zuwayd,31.2163,34.11074
Ash Shaykhan,36.69595,43.35202
Ash Shihr,14.75863,49.60639
Ash Shuhada',30.59618,30.89875
Ash Shuhada',32.42949,35.27112
Ash Shuqayrah,13.13452,43.78636
Ash Shuyukh,31.57004,35.15606
Asha,54.9973,57.2722
Ashaway,41.42343,-71.78562
Ashbourne,53.01667,-1.73333
Ashbourne,53.51163,-6.39821
Ashburn,31.70601,-83.65322
Ashburn,39.04372,-77.48749
Ashburnham,42.6362,-71.90785
Ashburton,-37.86667,145.08333
Ashburton,-37.86259,145.07936
Ashburton,50.51559,-3.75572
Ashburton,-43.89834,171.73011
Ashby,42.67787,-71.82035
Ashby de la Zouch,52.74632,-1.4732
Ashchysay,43.55417,68.88889
Ashcroft,50.72372,-121.28207
Ashdod,31.79213,34.64966
Ashdown,33.67429,-94.13131
Asheboro,35.70791,-79.81364
Asherton,28.44193,-99.76033
Asherton,28.4436,-99.75894
Asheville,35.60095,-82.55402
Ashfield,-33.88834,151.12274
Ashfield,42.52647,-72.78843
Ashford,51.14648,0.87376
Ashford,53.00833,-6.11139
Ashford,31.18296,-85.23632
Ashgabat,37.95,58.38333
Ashibetsu,43.50972,142.18556
Ashihe,45.5358,126.9737
Ashikaga,36.33333,139.45
Ashil'ta,42.77042,46.72992
Ashington,55.16389,-1.58639
Ashington,50.93312,-0.39087
Ashitkovo,55.45173,38.59518
Ashiya,34.72807,135.30264
Ashkasham,36.68333,71.53333
Ashkhaneh,37.5615,56.92125
Ashland,39.88783,-90.00789
Ashland,37.18864,-99.76568
Ashland,38.47841,-82.63794
Ashland,38.77448,-92.25713
Ashland,34.83287,-89.1759
Ashland,39.86317,-75.006
Ashland,37.75903,-77.47998
Ashland,33.27373,-85.83607
Ashland,42.26121,-71.4634
Ashland,41.03916,-96.36835
Ashland,43.69535,-71.63063
Ashland,40.86867,-82.31822
Ashland,40.78175,-76.34578
Ashland,46.59244,-90.8838
Ashland,37.69465,-122.11385
Ashland,42.19458,-122.70948
Ashland City,36.27422,-87.06417
Ashley,53.35,-2.33333
Ashley,46.03414,-99.3715
Ashley,40.40895,-82.95546
Ashley,41.21036,-75.89659
Ashmun,30.29857,30.97635
Ashmyany,54.421,25.936
Ashnak,40.32887,43.91848
Ashoknagar,24.57578,77.73123
Ashoknagar Kalyangarh,22.86416,88.63701
Ashqelon,31.66926,34.57149
Ashta,23.0179,76.72024
Ashta,16.94943,74.40936
Ashtabula,41.86505,-80.78981
Ashtarak,40.2991,44.36204
Ashtead,51.30873,-0.29972
Ashti,19.37671,76.2252
Ashtian,34.52298,50.00608
Ashton,44.07158,-111.44829
Ashton,-33.83136,20.05595
Ashton in Makerfield,53.48333,-2.65
Ashton-Sandy Spring,39.14976,-77.00504
Ashton-under-Lyne,53.48876,-2.0989
Ashukino,56.16667,37.95
Ashurst,50.93236,-0.32375
Ashuta,37.3229,43.37482
Ashville,39.71562,-82.95296
Ashville,33.83704,-86.25442
Ashwaubenon,44.48221,-88.0701
Ashwell,52.71298,-0.71969
Ashwood,-37.86659,145.10553
Asia,-12.78333,-76.56667
Asia,9.5506,122.5164
Asiago,45.87588,11.51223
Asientos,22.23836,-102.0894
Asifabad,19.35851,79.28415
Asigliano Veneto,45.30469,11.4464
Asigliano Vercellese,45.26146,8.40853
Asika,19.61114,84.65998
Asikkala,61.21667,25.5
Asilah,35.46522,-6.03415
Asillo,-14.78333,-70.35
Asimion,35.04321,25.09277
Asind,25.7342,74.33278
Asingan,16.0051,120.6695
Asini,37.54431,22.86435
Asino,56.99987,86.14393
Asipovichy,53.3011,28.6386
Ask,60.07131,11.0362
Askainen,60.56667,21.86667
Askale,39.92083,40.695
Askale,39.91719,40.68482
Askam in Furness,54.18333,-3.21667
Askaniya-Nova,46.45135,33.86889
Askeaton,52.59972,-8.97556
Asker,59.83333,10.43721
Askern,53.61639,-1.15237
Askersund,58.87988,14.9023
Askham Richard,53.92491,-1.18481
Askim,59.58326,11.16286
Askino,56.09013,56.57831
Askira,10.65086,12.90883
Askiz,53.13722,90.42833
Askiz,53.13194,90.52639
Asklipieio,37.58764,23.02878
Askola,60.53333,25.6
Askos,40.75105,23.38721
Askoy,60.4,5.18333
Askvoll,61.34673,5.06224
Askyaran,39.93667,46.83278
Aslam,16.05961,43.32745
Aslanapa,39.21581,29.8699
Asmar,35.03333,71.35809
Asmara,15.33805,38.93184
Asmundtorp,55.88333,12.93333
Asnaes,55.81229,11.50129
Asnieres-sur-Nouere,45.71667,0.05
Asnieres-sur-Oise,49.13369,2.35551
Asnieres-sur-Seine,48.91667,2.28333
Asnyezhytsy,52.1891,26.1299
Aso,32.93726,131.08008
Asola,45.22018,10.41214
Asolo,45.78854,11.91701
Asopia,38.3,23.5
Asopos,36.73333,22.86667
Asosa,10.06667,34.53333
Asotin,46.33933,-117.04821
Asotthalom,46.19875,19.78334
Aspa,41.49472,0.67277
Aspach,48.96667,9.4
Aspach,47.64173,7.23324
Aspach-le-Bas,47.76115,7.1509
Aspach-le-Haut,47.77653,7.13145
Asparetto,45.21991,11.18263
Aspariegos,41.67458,-5.59955
Asparn an der Zaya,48.58333,16.5
Aspatria,54.76574,-3.32783
Aspe,38.34511,-0.76721
Aspelt,49.52278,6.22472
Aspen,39.1911,-106.81754
Aspen Hill,39.07955,-77.07303
Aspendale,-38.02913,145.10266
Aspendale Gardens,-38.02277,145.11798
Asperg,48.90525,9.13502
Asperhofen,48.24583,15.92606
Aspermont,33.13343,-100.22733
Aspet,43.01457,0.80294
Aspindza,41.57389,43.24826
Aspinwall,40.49146,-79.90477
Aspiran,43.56586,3.45031
Aspisheim,49.9,7.98333
Aspley Guise,52.01199,-0.633
Asprangeloi,39.82328,20.72862
Aspremont,43.78539,7.24458
Aspropyrgos,38.06134,23.58971
Asprovalta,40.73049,23.7118
Asquipata,-14.055,-73.91
Asquith,-33.68333,151.1
Assab,13.00917,42.73944
Assads,30.23,-8.86
Assago,45.40887,9.12565
Assai,-23.37333,-50.84139
Assamstadt,49.42806,9.68611
Assare,-6.87444,-39.875
Assas,43.70278,3.9
Assat,43.25,-0.3
Asse,50.91011,4.19836
Asselfingen,48.52959,10.19166
Assemini,39.29123,8.99879
Assen,52.99667,6.5625
Assenede,51.22598,3.75085
Assens,55.27023,9.90081
Assentoft,56.4421,10.1517
Asserac,47.42881,-2.38916
Assesse,50.36934,5.02204
Assimpao,-12.23306,44.31972
Assiniboia,49.63336,-105.98446
Assinovskaya,43.24167,45.18194
Assiros,40.82143,23.03008
Assis,-22.66167,-50.41222
Assisi,43.06671,12.62109
Asslar,50.59163,8.46273
Assling,47.99297,12.00643
Asso,45.86061,9.2673
Assolo,39.80915,8.91932
Assomada,15.1,-23.68333
Asson,43.15,-0.25
Assonet,41.79594,-71.06782
Assoro,37.6221,14.4181
Assos,37.93955,22.82223
Assoul,31.95286,-5.20812
Assumption,39.52032,-89.04897
Astaffort,44.06426,0.65141
Astakos,38.53556,21.08135
Astambul,-3.3696,114.9143
Astana,51.1801,71.44598
Astana Hilir,-7.21021,107.88914
Astanajapura,-6.8017,108.6311
Astaneh-ye Ashrafiyeh,37.25961,49.94444
Astara,38.4291,48.872
Astara,38.45598,48.87498
Astatula,28.70972,-81.73285
Asteasu,43.19436,-2.09818
Asten,48.21941,14.41784
Asten,51.40417,5.74861
Astert,50.7,7.78333
Astghadzor,40.12231,45.35553
Asti,44.90162,8.20751
Astigarraga,43.28174,-1.94634
Astileu,47.03333,22.38333
Astley,52.76667,-2.7
Astolfo Dutra,-21.31528,-42.86222
Aston Clinton,51.8002,-0.7254
Astor,29.16248,-81.52535
Astorga,-23.2325,-51.66556
Astorga,42.45879,-6.05601
Astorga,6.90722,125.45583
Astoria,40.22754,-90.35957
Astoria,46.18788,-123.83125
Astorp,56.13566,12.9443
Astrakhan,51.53092,69.79684
Astrakhan',46.34968,48.04076
Astrashytski Haradok,54.0651,27.695
Astravyets,54.61378,25.95537
Astrea,9.49828,-73.97591
Astromeritis,35.14096,33.03793
Astros,37.40317,22.7303
Astudillo,42.1933,-4.29394
Asturga,11.25449,122.8018
Asturianos,42.05201,-6.4894
Asturias,10.5669,123.7161
Astwick,52.0323,-0.23127
Astwood,52.1,-0.6
Astwood Bank,52.25993,-1.93754
Astypalaia,36.55,26.35
Asuaju de Sus,47.56667,23.18333
Asubulaq,49.55688,83.06355
Asuncion,-25.30066,-57.63591
Asuncion Ixtaltepec,16.50315,-95.06121
Asuncion Mita,14.33083,-89.71083
Asuncion Nochixtlan,17.45916,-97.22605
Asuncion Ocotlan,16.76195,-96.72137
Asuncion Tlacolulita,16.29942,-95.72668
Asuni,39.87101,8.94603
Asvanyraro,47.82733,17.49418
Asvestochori,40.64125,23.02528
Aswan,24.09082,32.89942
Asykata,40.8946,68.3643
Asyut,27.18096,31.18368
Aszalo,48.21667,20.96667
Aszod,47.65174,19.4785
At Samat,15.84308,103.87839
At Tafilah,30.83752,35.60442
At Tahalif,15.93786,48.78641
At Taj,24.20487,23.2857
At Talh,15.156,47.39903
At Tall,33.61033,36.3107
At Tall al Kabir,30.54448,31.78525
At Tamani`ah,35.45846,36.74816
At Taraf,25.36276,49.72504
At Tarmiyah,33.67444,44.39583
At Tawahi,12.78471,44.9802
At Tawahin,35.12751,36.21444
At Tawilah,15.49389,43.74778
At Taybah,32.51494,35.18574
At Taybah,31.95388,35.2998
At Tayyibah,32.54388,35.7186
At Tayyibah,31.05672,35.60168
At Tayyibah,30.25661,35.45997
At Tibni,35.6117,39.8181
At Tirah,31.87022,35.12682
At Tubi,26.55778,49.99167
At Turbah,13.2127,44.12415
At Turrah,32.64139,35.99194
At-Bashi,41.16951,75.80099
Atabayan,10.68333,122.41667
Atabey,37.95083,30.63861
Ataco,3.59147,-75.38178
Atafu Village,-8.54212,-172.51591
Atagay,55.1033,99.3875
Atajate,36.64017,-5.24606
Atakpame,7.53333,1.13333
Atalaia,-9.50194,-36.02278
Atalanti,38.65111,22.99917
Atalaya,38.33333,-6.46667
Atalaya,8.04213,-80.92528
Atalaya del Canavate,39.51864,-2.25175
Atamanovka,51.93333,113.63333
Atamanskaya,46.1773,39.6358
Atambua,-9.10611,124.8925
Atami,35.08834,139.05325
Atamyrat,37.83573,65.21058
Atan,6.89456,4.00715
Atani,6.01277,6.74768
Atanzon,40.66697,-2.99686
Atap,3.85714,117.04654
Atapan,19.65137,-102.42392
Atapuerca,42.37757,-3.5079
Ataq,14.53767,46.83187
Ataquines,41.18247,-4.80319
Atar,20.51686,-13.04987
Atarfe,37.22479,-3.68686
Atarodangkedang,-8.1993,123.7451
Atarodangwautu,-8.1836,123.759
Atarra,25.28618,80.57155
Atarrabia,42.8323,-1.60735
Atascadero,35.48942,-120.67073
Atascocita,29.99883,-95.1766
Atasehir,40.9833,29.1167
Atasu,48.68659,71.64469
Ataun,43.00612,-2.17663
Ataura,-11.80135,-75.43969
Atawolo,-8.5128,123.5229
Atawutung,-8.24326,123.49478
Atbara,17.70217,33.98638
Atbasar,51.80652,68.35996
Atburgazi,37.63639,27.24611
Atca,37.88859,28.21528
Atchison,39.56305,-95.12164
Atea,41.16059,-1.55533
Ateca,41.33092,-1.79353
Atecucario de la Constitucion (Atecuario),20.06444,-102.23861
Atel,46.15,24.46667
Ateleta,41.85435,14.19806
Ateli Mandi,28.1008,76.2598
Atella,40.87855,15.65226
Atemar,54.18097,45.40909
Atempan,19.83945,-97.45855
Atena Lucana,40.45464,15.55633
Atenas,9.97489,-84.37886
Atenas de San Cristobal,15.68333,-87.31667
Atencingo,18.50967,-98.60911
Atengmelang,-8.2262,124.6706
Atengo,20.17526,-99.32714
Atenguillo,19.56361,-98.87639
Atenxoxola,17.48819,-99.14285
Ateptsevo,55.32364,36.75002
Atequiza,20.39006,-103.14065
Atescatempa,14.17444,-89.7425
Atessa,42.07018,14.45049
Atexcatzingo,19.46882,-98.14716
Atglen,39.94927,-75.97356
Ath,50.62937,3.77801
Ath Thawrah,35.83453,38.54659
Athabasca,54.71687,-113.28537
Athagarh,20.51999,85.62965
Athboy,53.62327,-6.91434
Athee-sur-Cher,47.32023,0.91659
Athelstone,-34.87019,138.6999
Athena,45.8118,-118.49053
Athenry,53.29639,-8.74306
Athens,37.97945,23.71622
Athens,33.96095,-83.37794
Athens,39.96088,-89.72399
Athens,39.32924,-82.10126
Athens,35.44285,-84.59299
Athens,32.20487,-95.85552
Athens,37.42234,-81.0162
Athens,34.80287,-86.97167
Athens,42.08866,-85.23471
Athens,42.26036,-73.80957
Athens,41.9573,-76.518
Athens,45.03302,-90.07402
Atherstone,52.57536,-1.54693
Atherton,-17.26864,145.47522
Atherton,53.52371,-2.49354
Atherton,37.46133,-122.19774
Athgarvan,53.15389,-6.805
Athi River,-1.4563,36.97826
Athienou,35.0618,33.54156
Athies-sous-Laon,49.57369,3.68417
Athikia,37.81675,22.92939
Athis-Mons,48.70522,2.39147
Athlone,53.43333,-7.95
Athmuqam,34.57173,73.89724
Athni,16.72613,75.06421
Athol,42.59592,-72.22675
Athy,52.99139,-6.98028
Athyra,40.82615,22.59279
Ati,13.2154,18.3353
Atibaia,-23.11694,-46.55028
Aticama,21.48387,-105.19787
Atico,-16.20944,-73.62222
Atid,46.45,25.05
Atienza,41.19722,-2.87129
Atig,56.69307,59.42271
Atikokan,48.75667,-91.62409
Atima,14.93333,-88.48333
Atimonan,14.0027,121.92078
Atina,41.62004,13.79905
Atina Inferiore,41.62705,13.79258
Atins,-2.57017,-42.74229
Atintis,46.43333,24.1
Atipuluhan,10.51336,122.9621
Atiquipa,-15.79611,-74.36361
Atiquizaya,13.97694,-89.7525
Atitalaquia,20.05964,-99.22163
Atizapan,19.25,-99.55
Atkaracalar,40.81593,33.07556
Atkarsk,51.87185,45.00775
Atkins,35.24647,-92.93656
Atkins,36.86734,-81.42344
Atkins,41.99694,-91.86213
Atkinson,42.53139,-98.97815
Atkinson,42.83842,-71.147
Atla,20.27527,-98.12469
Atlacomulco,19.80038,-99.87376
Atlamajac,17.55528,-98.54722
Atlamajalcingo del Rio,17.52667,-98.65556
Atlanta,33.749,-84.38798
Atlanta,33.11374,-94.16435
Atlanta,40.25948,-89.23342
Atlanta,45.00473,-84.14389
Atlantic,41.4036,-95.01388
Atlantic Beach,30.33441,-81.3987
Atlantic Beach,34.69905,-76.74021
Atlantic Beach,40.58899,-73.72902
Atlantic City,39.36428,-74.42293
Atlantic Highlands,40.40789,-74.03431
Atlantida,-34.7719,-55.7584
Atlantis,26.5909,-80.10088
Atlantis,-33.56668,18.48335
Atlashevo,56.01235,47.55615
Atlasovo,55.6065,159.64266
Atlatlahucan,18.93537,-98.89797
Atlautla,19.02188,-98.77859
Atlequizayan,20.01214,-97.62423
Atliaca,17.65166,-99.37519
Atlixco,18.90815,-98.43613
Atltzayanca de Hidalgo,19.43171,-97.79609
Atlzayanca,19.43111,-97.79556
Atmakur,15.88109,78.58704
Atmore,31.02379,-87.49387
Atocha,-20.93515,-66.22139
Atok,16.58355,120.69949
Atoka,34.38593,-96.12833
Atoka,35.44119,-89.77814
Atoka,32.76956,-104.38885
Atolina,53.7817,27.4346
Atoluca,19.855,-97.35361
Atop-atop,11.2322,123.7602
Atotonilco,19.94111,-100.22306
Atotonilco el Alto,20.55079,-102.50942
Atotonilco el Grande,20.28632,-98.6685
Atotonilquillo,20.39287,-103.12356
Atouguia da Baleia,39.33814,-9.3263
Atoyac,20.0097,-103.51652
Atoyac de Alvarez,17.20667,-100.43306
Atoyatempan,18.82198,-97.91446
Atrani,40.63617,14.60933
Atrauli,28.02964,78.28571
Atraulia,26.3333,82.94727
Atri,42.57642,13.98899
Atripalda,40.91867,14.82721
Atsipopoulon,35.35301,24.43428
Atsugi,35.44272,139.36931
Attadale,-32.02489,115.802
Attainville,49.05779,2.34497
Attalens,46.50996,6.84835
Attalla,34.02176,-86.08859
Attapu,14.81071,106.83184
Attard,35.88972,14.4425
Attayyampatti,11.53187,78.05416
Attendorf,47.01667,15.31667
Attendorn,51.12645,7.90333
Attenhausen,50.29197,7.87557
Attenhofen,48.65072,11.8485
Attenkirchen,48.5,11.76667
Attenweiler,48.13333,9.7
Attersee,47.91646,13.53953
Attert,49.75035,5.78634
Attica,40.2942,-87.2489
Attica,42.86423,-78.28029
Attiches,50.5222,3.06222
Attichy,49.41121,3.04949
Attigliano,42.51505,12.29455
Attignat,46.28815,5.16126
Attigny,49.47846,4.57803
Attili,16.7,81.6
Attimis,46.19022,13.31127
Atting,48.89412,12.48776
Attingal,8.69282,76.81518
Attinghausen,46.86255,8.63036
Attiswil,47.24673,7.61353
Attleboro,41.94454,-71.28561
Attleborough,52.51293,-1.45487
Attnang-Puchheim,48.00833,13.71667
Attock City,33.77311,72.3741
Attur,11.59414,78.60143
Attwood,-37.66955,144.88675
Atulayan,17.6648,121.6937
Atuncolla,-15.68333,-70.15
Atuntaqui,0.33247,-78.21371
Atuona,-9.8,-139.03333
Atur,45.14086,0.74701
Atvidaberg,58.20152,15.9977
Atwater,45.13885,-94.77806
Atwater,37.34772,-120.60908
Atwick,53.94012,-0.189
Atwood,39.79948,-88.46228
Atwood,39.80667,-101.0421
Atworth,51.39234,-2.19297
Atyashevo,54.56443,46.06905
Atyra,-25.25,-57.16667
Atyrau,47.11667,51.88333
Atzacan,18.90675,-97.08377
Atzala,18.54639,-98.55306
Atzalan,19.82472,-97.44417
Atzara,39.99249,9.07616
Atzbach,48.08364,13.70347
Atzelgift,50.7,7.83333
Atzenbrugg,48.29119,15.90614
Atzendorf,51.91954,11.59906
Atzeneta d'Albaida,38.83333,-0.5
Atzesberg,48.49849,13.9241
Atzingo (La Cumbre),19.97972,-97.96861
Atzitzintla,18.89899,-97.32463
Au,47.32176,9.98067
Au,47.43093,9.63448
Au,47.24185,8.64406
Au,47.95,7.83333
Au / Mittel-Dorf,47.24303,8.64591
Au / Unter-Dorf,47.2473,8.6327
Au am Leithaberge,47.92296,16.55794
Au am Rhein,48.95,8.23333
Au in der Hallertau,48.55838,11.74138
Au Sable,44.41085,-83.33219
Aua,-14.27611,-170.66389
Auas,15.48333,-84.33333
Aub,49.55267,10.0653
Aubagne,43.29276,5.57067
Aubais,43.75402,4.14567
Aubange,49.56652,5.80492
Aube-sur-Rile,48.7392,0.55161
Aubel,50.70189,5.85812
Aubenas,44.62006,4.38994
Auberchicourt,50.33333,3.23333
Aubergenville,48.95996,1.85467
Auberives-sur-Vareze,45.43333,4.83333
Auberry,37.08078,-119.48541
Aubers,50.59543,2.82666
Aubervilliers,48.91667,2.38333
Aubevoye,49.17097,1.33537
Aubie-et-Espessas,45.01869,-0.40297
Aubiere,45.75157,3.11251
Aubiet,43.64631,0.78441
Aubignan,44.09941,5.02409
Aubigne-Racan,47.69091,0.2687
Aubigny,46.59653,-1.45364
Aubigny-au-Bac,50.2637,3.16448
Aubigny-en-Artois,50.35,2.58333
Aubigny-sur-Nere,47.48819,2.43895
Aubin,44.52809,2.24439
Aubonne,46.49514,6.39155
Aubord,43.75827,4.31105
Auboue,49.21309,5.978
Aubrey,33.30428,-96.98612
Aubry-du-Hainaut,50.36667,3.46667
Aubstadt,50.33333,10.43333
Auburn,-33.85,151.03333
Auburn,34.01372,-83.82768
Auburn,39.59172,-89.74649
Auburn,38.90611,-95.8161
Auburn,36.86421,-86.71027
Auburn,32.60986,-85.48078
Auburn,41.36699,-85.05886
Auburn,42.19454,-71.83563
Auburn,43.60336,-84.0697
Auburn,40.39278,-95.83889
Auburn,43.00453,-71.3484
Auburn,42.93173,-76.56605
Auburn,38.89657,-121.07689
Auburn,47.30732,-122.22845
Auburn Hills,42.68753,-83.2341
Auburn Lake Trails,38.91434,-120.95244
Auburndale,28.0653,-81.78869
Aubusson,45.95,2.16667
Auby,50.41457,3.05396
Aucallama,-11.55778,-77.18083
Aucamville,43.6702,1.42808
Aucara,-14.28083,-73.97611
Aucayacu,-8.93139,-76.11315
Auce,56.45981,22.90169
Auch,43.65,0.58333
Auchel,50.50345,2.47346
Auchi,7.06756,6.2636
Auchinleck,55.47157,-4.29337
Auchterarder,56.29612,-3.70692
Auchtermuchty,56.29158,-3.23428
Auchy-les-Hesdin,50.40114,2.10145
Auchy-les-Mines,50.51349,2.78283
Auckland,-36.86667,174.76667
Auckley,53.50386,-1.02174
Audenge,44.68686,-1.01345
Auderath,50.18333,7
Audierne,48.0164,-4.53838
Audincourt,47.48327,6.85341
Auditore,43.82124,12.57165
Audley,53.05,-2.3
Audru,58.40861,24.37389
Audruicq,50.87795,2.07975
Audubon,39.89095,-75.07295
Audubon,41.71804,-94.93249
Audubon,40.12788,-75.43185
Audubon Park,38.20396,-85.72524
Audubon Park,39.8965,-75.08767
Audun-le-Roman,49.36878,5.89564
Audun-le-Tiche,49.47228,5.95694
Aue,50.59034,12.70657
Auel,50.16667,7.76667
Auen,49.83333,7.6
Auerbach,50.68333,12.91667
Auerbach,50.51155,12.40083
Auerbach,49.69201,11.63327
Auerbach,48.80353,13.09952
Auersbach,47.01667,15.86667
Auersthal,48.36667,16.63333
Auf der Horst,52.41943,9.60248
Auffargis,48.70049,1.88696
